k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
131,13.29,14.46,15.44,0.66,0,0.81,2.2,0.89
132,13.29,14.45,15.44,0.65,0,0.69,2.41,0.9
133,13.29,14.42,15.44,0.64,0,0.69,2.41,0.9
134,13.29,14.37,15.44,0.61,0,0.69,2.41,0.9
135,13.14,14.3,15.33,0.63,0,0.83,2.41,0.93
136,13.14,14.3,15.33,0.63,0,0.83,2.41,0.93
137,13.14,14.3,15.33,0.63,0,0.83,2.41,0.93
138,13.14,14.27,15.33,0.63,0,0.69,2.41,0.9
139,13.14,14.25,15.33,0.64,0,0.69,2.41,0.9
140,13.14,14.25,15.33,0.64,0,0.69,2.41,0.9
141,13.14,14.25,15.33,0.64,0,0.69,2.41,0.9
142,13.14,14.23,15.33,0.64,0,0.61,2.41,0.86
143,13.11,14.14,15.17,0.58,0,0.57,2.41,0.84
144,12.89,14.1,15.17,0.62,0,0.57,2.41,0.84
145,12.89,14.1,15.17,0.62,0,0.57,2.41,0.84
146,12.89,14.1,15.17,0.62,0,0.57,2.41,0.84
147,12.89,14.09,15.17,0.64,0,0.57,2.41,0.84
148,12.86,14.07,15.17,0.66,0,0.52,2.41,0.85
149,12.71,13.99,15.17,0.71,0,0.52,2.41,0.85
150,12.43,13.94,15.17,0.76,0,0.48,2.2,0.81
151,12.43,13.87,15.11,0.75,0,0.38,2.2,0.77
152,12.43,13.77,15,0.73,0,0.38,2.2,0.77
153,12.29,13.64,14.78,0.72,0,0.38,2.2,0.77
154,12.29,13.64,14.78,0.72,0,0.38,2.2,0.77
155,12.29,13.63,14.78,0.71,0,0.38,2.2,0.77
156,12.14,13.61,14.78,0.73,0,0.38,2.2,0.77
157,12.14,13.59,14.78,0.72,0,0.38,2.2,0.77
158,12.14,13.55,14.67,0.67,0,0.46,2.2,0.8
159,12.14,13.52,14.67,0.65,0,0.31,2.2,0.72
160,12.14,13.47,14.56,0.63,0,0.31,2.2,0.72
161,12.14,13.38,14.44,0.6,0,0.31,2.2,0.72
162,12,13.27,14.22,0.57,0,0.31,2.2,0.72
163,12,13.27,14.22,0.57,0,0.31,2.2,0.72
164,12,13.27,14.22,0.57,0,0.31,2.2,0.72
165,12,13.25,14.22,0.58,0,0.31,2.2,0.72
