k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
405,10.86,11.8,12.62,0.5,0,0.75,2.34,0.87
406,10.86,11.8,12.62,0.5,0,0.75,2.34,0.87
407,10.86,11.73,12.62,0.5,0,0.75,2.34,0.87
408,10.86,11.71,12.62,0.5,0,0.75,2.34,0.87
409,10.86,11.7,12.58,0.5,0,0.75,2.34,0.87
410,10.86,11.7,12.58,0.5,0,0.75,2.34,0.87
411,10.86,11.65,12.58,0.51,0,0.75,2.34,0.87
412,10.86,11.62,12.58,0.51,0,0.75,2.34,0.87
413,10.39,11.57,12.58,0.6,0,0.75,2.34,0.87
414,10.39,11.55,12.58,0.6,0,0.75,2.34,0.87
415,10.39,11.53,12.58,0.6,0,0.54,2.34,0.76
416,10.39,11.5,12.58,0.63,0,0.54,2.34,0.76
417,10.26,11.4,12.53,0.73,0,0.54,2.34,0.76
418,10.26,11.36,12.53,0.76,0,0.54,2.34,0.76
419,10.26,11.36,12.53,0.76,0,0.54,2.34,0.76
420,10.21,11.35,12.53,0.78,0,0.54,2.34,0.76
421,10.21,11.34,12.53,0.76,0,0.54,2.34,0.76
422,9.76,11.27,12.53,0.87,0,0.54,2.34,0.76
423,9.76,11.27,12.53,0.87,0,0.54,2.34,0.76
424,9.76,11.26,12.53,0.88,0,0.54,2.34,0.76
425,9.76,11.23,12.53,0.88,0,0.54,2.34,0.76
426,9.76,11.21,12.3,0.84,0,0.54,2.34,0.76
427,9.76,11.19,12.3,0.83,0,0.54,2.34,0.76
428,9.76,11.18,12.3,0.83,0,0.54,2.34,0.76
429,9.76,11.17,12.3,0.83,0,0.54,2.34,0.76
430,9.76,11.15,12.3,0.84,0,0.54,2.34,0.76
431,9.72,11.11,12.3,0.83,0,0.54,2.34,0.76
