i,qC = 250 then qV = 250
197,10.936625146666668
198,10.776628306666666
199,10.776624406666667
200,10.75995714
201,10.719951479999999
202,10.566627966666665
203,10.518290873333333
204,10.478289513333333
205,10.478287513333331
206,10.478287013333334
207,10.478285113333333
208,10.378287713333332
209,10.308289133333334
210,10.224956099999998
211,10.088293853333333
212,10.038296153333333
213,10.018296173333333
214,9.95996164
215,9.93995796
216,9.856628326666666
217,9.856627626666667
218,9.856626426666665
219,9.826626906666666
220,9.786623246666666
221,9.753289113333333
222,9.71995658
223,9.68662164666667
224,9.666619666666667
225,9.593282973333332
226,9.576615706666665
227,9.566613266666668
228,9.475187286666667
229,9.475183786666667
230,9.334118836666665
231,9.301622106666667
232,9.222451589999999
233,8.998772166666665
234,8.984484566666668
235,8.948293193333333
236,8.948289693333331
237,8.91495746
238,8.83995666
239,8.824955600000001
240,8.807571973333335
241,8.757573573333334
242,8.699247640000001
243,8.647580933333332
244,8.647577233333331
245,8.647576833333332
246,8.622571533333334
247,8.592571813333333
248,8.529714933333336
249,8.429714333333335
250,8.404714333333333
251,8.404712434085212
252,8.404709924310776
253,8.403350968324522
254,8.403066687028225
255,8.403059858958043
256,8.402904867468871
257,8.402786849655788
258,8.40278014967857
259,8.402767973086892
260,8.402761379297685
261,8.402751805195729
262,8.402746025876029
263,8.402746013038314
264,8.40274510901595
265,8.402744551561078
266,8.402744419799665
267,8.402744388201814
268,8.402744344487095
269,8.402744307194553
270,8.40274429297544
271,8.402744280678357
272,8.402744276409994
273,8.402744276354177
274,8.402744275185501
275,8.402744274447787
276,8.402744274135303
277,8.40274427391426
278,8.402744273894138
279,8.402744273857454
280,8.402744273843995
281,8.402744273843922
282,8.402744273843881
283,8.40274427384383
284,8.402744273842362
285,8.402744273843124
286,8.402744273843448
287,8.402744273843666
288,8.40274427384377
289,8.402744273843824
290,8.402744273843854
291,8.402744273843865
292,8.402744273843869
293,8.402744273843878
294,8.402744273843878
295,8.40274427384388
296,8.402744273843878
297,8.40274427384388
298,8.402744273843881
299,8.402744273843883
300,8.40274427384388
301,8.402744273843881
302,8.40274427384388
303,8.402744273843885
304,8.402744273843885
305,8.402744273843886
306,8.40274427384388
307,8.40274427384388
308,8.402744273843878
309,8.402744273843878
310,8.402744273843878
311,8.402744273843878
312,8.402744273843878
313,8.402744273843878
314,8.402744273843878
315,8.402744273843878
316,8.402744273843878
317,8.402744273843878
318,8.402744273843878
319,8.402744273843885
320,8.402744273843878
321,8.40274427384388
322,8.402744273843878
323,8.402744273843878
324,8.402744273843878
325,8.402744273843878
326,8.402744273843878
327,8.402744273843878
328,8.402744273843878
329,8.402744273843878
330,8.40274427384388
331,8.402744273843878
332,8.402744273843878
333,8.402744273843878
334,8.402744273843878
335,8.402744273843878
336,8.402744273843878
337,8.402744273843878
338,8.402744273843878
339,8.402744273843878
340,8.402744273843878
341,8.402744273843878
342,8.402744273843878
343,8.402744273843878
344,8.402744273843878
345,8.402744273843878
346,8.402744273843878
347,8.402744273843878
348,8.402744273843878
349,8.402744273843885
350,8.402744273843878
351,8.40274427384388
352,8.402744273843878
353,8.402744273843878
354,8.402744273843878
355,8.402744273843878
356,8.402744273843878
357,8.402744273843878
358,8.402744273843878
359,8.402744273843878
360,8.402744273843876
361,8.402744273843876
362,8.40274427384388
363,8.402744273843878
364,8.402744273843878
365,8.402744273843878
366,8.402744273843878
367,8.402744273843878
368,8.402744273843878
369,8.402744273843878
370,8.402744273843878
371,8.402744273843878
372,8.402744273843878
373,8.402744273843878
374,8.402744273843878
375,8.402744273843878
376,8.402744273843878
377,8.402744273843878
378,8.402744273843878
379,8.402744273843878
380,8.40274427384388
381,8.40274427384388
382,8.402744273843878
383,8.402744273843878
384,8.402744273843878
385,8.402744273843878
386,8.402744273843878
387,8.402744273843878
388,8.402744273843878
389,8.402744273843876
390,8.402744273843881
391,8.402744273843878
392,8.402744273843878
393,8.402744273843878
394,8.402744273843878
395,8.402744273843878
396,8.402744273843878
397,8.402744273843878
398,8.402744273843878
399,8.402744273843878
400,8.402744273843878
401,8.402744273843878
402,8.402744273843878
403,8.402744273843878
404,8.402744273843878
405,8.402744273843878
406,8.402744273843878
407,8.402744273843878
408,8.402744273843878
409,8.402744273843878
410,8.402744273843878
411,8.402744273843878
412,8.402744273843878
413,8.402744273843878
414,8.402744273843878
415,8.402744273843878
416,8.402744273843878
417,8.402744273843878
418,8.402744273843878
419,8.402744273843878
420,8.40274427384388
421,8.402744273843878
422,8.402744273843878
423,8.402744273843878
424,8.402744273843878
425,8.402744273843878
426,8.402744273843878
427,8.402744273843878
428,8.402744273843878
429,8.402744273843878
430,8.402744273843878
431,8.402744273843878
432,8.402744273843878
433,8.402744273843878
434,8.402744273843878
435,8.402744273843878
436,8.402744273843878
437,8.402744273843878
438,8.402744273843878
439,8.402744273843885
440,8.402744273843878
441,8.40274427384388
442,8.402744273843878
443,8.402744273843878
444,8.402744273843878
445,8.402744273843878
446,8.402744273843878
447,8.402744273843878
448,8.402744273843878
449,8.402744273843878
450,8.402744273843878
451,8.402744273843878
452,8.40274427384388
453,8.402744273843878
454,8.402744273843878
455,8.402744273843878
456,8.402744273843878
457,8.402744273843878
458,8.402744273843878
459,8.402744273843878
460,8.402744273843878
461,8.402744273843878
462,8.402744273843878
463,8.402744273843878
464,8.402744273843878
465,8.402744273843878
466,8.402744273843878
467,8.402744273843878
468,8.402744273843878
469,8.402744273843883
470,8.40274427384388
471,8.40274427384388
472,8.402744273843878
473,8.402744273843878
474,8.402744273843878
475,8.402744273843878
476,8.402744273843878
477,8.402744273843878
478,8.402744273843878
479,8.402744273843878
480,8.402744273843881
481,8.402744273843881
482,8.402744273843878
483,8.402744273843878
484,8.402744273843878
485,8.402744273843878
486,8.402744273843878
487,8.402744273843878
488,8.402744273843878
489,8.402744273843878
490,8.402744273843878
491,8.402744273843878
492,8.402744273843878
493,8.402744273843878
494,8.402744273843878
495,8.402744273843878
496,8.402744273843878
497,8.402744273843878
498,8.402744273843878
499,8.402744273843878
500,8.402744273843878
