k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
227,0,0.02,0.16,0.05,0,0,0.04,0.01
228,0,0.02,0.16,0.05,0,0,0.04,0.01
229,0,0.02,0.16,0.05,0,0,0.04,0.01
230,0,0.02,0.16,0.05,0,0,0.04,0.01
231,0,0.02,0.16,0.05,0,0,0.04,0.01
232,0,0.02,0.16,0.05,0,0,0.04,0.01
233,0,0.02,0.16,0.04,0,0,0.04,0.01
234,0,0.01,0.16,0.04,0,0,0,0
235,0,0.01,0.16,0.04,0,0,0,0
236,0,0.01,0.16,0.04,0,0,0,0
237,0,0.01,0.16,0.04,0,0,0,0
238,0,0.01,0.1,0.02,0,0,0,0
239,0,0.01,0.1,0.02,0,0,0,0
240,0,0,0.06,0.01,0,0,0,0
241,0,0,0.04,0.01,0,0,0,0
242,0,0,0.03,0.01,0,0,0,0
243,0,0,0.02,0,0,0,0,0
244,0,0,0.01,0,0,0,0,0
245,0,0,0.01,0,0,0,0,0
246,0,0,0.01,0,0,0,0,0
247,0,0,0.01,0,0,0,0,0
248,0,0,0.01,0,0,0,0,0
249,0,0,0.01,0,0,0,0,0
250,0,0,0,0,0,0,0,0
