New Strategy
100 Voters 20 Alternatives 
Run 0: 150 questions:
Question{QuestionVoter{voter=Voter{65}, a=20, b=17}}
Question{QuestionVoter{voter=Voter{21}, a=11, b=2}}
Question{QuestionVoter{voter=Voter{43}, a=11, b=2}}
Question{QuestionVoter{voter=Voter{75}, a=11, b=15}}
Question{QuestionVoter{voter=Voter{58}, a=11, b=15}}
Question{QuestionVoter{voter=Voter{29}, a=11, b=6}}
Questions to the voters: 150.0 Question to the committee: 0.0
Duration 39.69300 seconds 

Run 3: 150 questions:
Question{QuestionVoter{voter=Voter{72}, a=20, b=6}}
Question{QuestionVoter{voter=Voter{94}, a=20, b=15}}
Question{QuestionVoter{voter=Voter{64}, a=20, b=18}}
Question{QuestionVoter{voter=Voter{39}, a=20, b=11}}
Question{QuestionVoter{voter=Voter{16}, a=20, b=5}}
Question{QuestionVoter{voter=Voter{6}, a=20, b=4}}
Question{QuestionVoter{voter=Voter{30}, a=20, b=16}}
Question{QuestionVoter{voter=Voter{66}, a=20, b=2}}
Question{QuestionVoter{voter=Voter{66}, a=20, b=14}}
Question{QuestionVoter{voter=Voter{69}, a=20, b=7}}
Question{QuestionVoter{voter=Voter{91}, a=20, b=12}}
Question{QuestionVoter{voter=Voter{52}, a=20, b=11}}
Question{QuestionVoter{voter=Voter{16}, a=20, b=14}}
Question{QuestionVoter{voter=Voter{31}, a=20, b=1}}
Question{QuestionVoter{voter=Voter{91}, a=20, b=19}}
Question{QuestionVoter{voter=Voter{55}, a=19, b=8}}
Question{QuestionVoter{voter=Voter{96}, a=19, b=13}}
Question{QuestionVoter{voter=Voter{14}, a=19, b=3}}
Question{QuestionVoter{voter=Voter{33}, a=19, b=10}}
Question{QuestionVoter{voter=Voter{2}, a=19, b=18}}
Question{QuestionVoter{voter=Voter{58}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{75}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{68}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{14}, a=19, b=11}}
Question{QuestionVoter{voter=Voter{10}, a=19, b=11}}
Question{QuestionVoter{voter=Voter{18}, a=19, b=8}}
Question{QuestionVoter{voter=Voter{12}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{88}, a=19, b=14}}
Question{QuestionVoter{voter=Voter{94}, a=19, b=7}}
Question{QuestionVoter{voter=Voter{80}, a=19, b=1}}
Question{QuestionVoter{voter=Voter{55}, a=19, b=17}}
Question{QuestionVoter{voter=Voter{39}, a=19, b=10}}
Question{QuestionVoter{voter=Voter{72}, a=19, b=3}}
Question{QuestionVoter{voter=Voter{79}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{57}, a=19, b=10}}
Question{QuestionVoter{voter=Voter{2}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{57}, a=18, b=1}}
Question{QuestionVoter{voter=Voter{62}, a=18, b=2}}
Question{QuestionVoter{voter=Voter{83}, a=18, b=1}}
Question{QuestionVoter{voter=Voter{56}, a=18, b=9}}
Question{QuestionVoter{voter=Voter{81}, a=18, b=2}}
Question{QuestionVoter{voter=Voter{81}, a=18, b=9}}
Question{QuestionVoter{voter=Voter{81}, a=17, b=4}}
Question{QuestionVoter{voter=Voter{17}, a=17, b=12}}
Question{QuestionVoter{voter=Voter{10}, a=17, b=10}}
Question{QuestionVoter{voter=Voter{64}, a=17, b=8}}
Question{QuestionVoter{voter=Voter{13}, a=17, b=16}}
Question{QuestionVoter{voter=Voter{43}, a=15, b=11}}
Question{QuestionVoter{voter=Voter{59}, a=13, b=4}}
Question{QuestionVoter{voter=Voter{64}, a=13, b=9}}
Question{QuestionVoter{voter=Voter{88}, a=6, b=2}}
Question{QuestionVoter{voter=Voter{10}, a=6, b=7}}
Question{QuestionVoter{voter=Voter{31}, a=5, b=3}}
Question{QuestionVoter{voter=Voter{50}, a=5, b=3}}
Question{QuestionVoter{voter=Voter{83}, a=5, b=15}}
Question{QuestionVoter{voter=Voter{72}, a=5, b=2}}
Question{QuestionVoter{voter=Voter{73}, a=17, b=1}}
Question{QuestionVoter{voter=Voter{82}, a=17, b=12}}
Question{QuestionVoter{voter=Voter{96}, a=17, b=1}}
Question{QuestionVoter{voter=Voter{1}, a=17, b=4}}
Question{QuestionVoter{voter=Voter{70}, a=17, b=3}}
Question{QuestionVoter{voter=Voter{29}, a=17, b=14}}
Question{QuestionVoter{voter=Voter{69}, a=17, b=8}}
Question{QuestionVoter{voter=Voter{34}, a=17, b=12}}
Question{QuestionVoter{voter=Voter{74}, a=17, b=10}}
Question{QuestionVoter{voter=Voter{69}, a=17, b=15}}
Question{QuestionVoter{voter=Voter{34}, a=16, b=4}}
Question{QuestionVoter{voter=Voter{46}, a=16, b=4}}
Question{QuestionVoter{voter=Voter{20}, a=16, b=7}}
Question{QuestionVoter{voter=Voter{17}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{57}, a=16, b=13}}
Question{QuestionVoter{voter=Voter{96}, a=16, b=7}}
Question{QuestionVoter{voter=Voter{48}, a=16, b=1}}
Question{QuestionVoter{voter=Voter{49}, a=16, b=3}}
Question{QuestionVoter{voter=Voter{17}, a=16, b=1}}
Question{QuestionVoter{voter=Voter{9}, a=16, b=9}}
Question{QuestionVoter{voter=Voter{14}, a=16, b=11}}
Question{QuestionVoter{voter=Voter{1}, a=16, b=9}}
Question{QuestionVoter{voter=Voter{32}, a=16, b=12}}
Question{QuestionVoter{voter=Voter{5}, a=16, b=2}}
Question{QuestionVoter{voter=Voter{95}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{67}, a=16, b=14}}
Question{QuestionVoter{voter=Voter{51}, a=16, b=9}}
Question{QuestionVoter{voter=Voter{41}, a=16, b=11}}
Question{QuestionVoter{voter=Voter{82}, a=16, b=9}}
Question{QuestionVoter{voter=Voter{50}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{71}, a=16, b=11}}
Question{QuestionVoter{voter=Voter{99}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{84}, a=16, b=6}}
Question{QuestionVoter{voter=Voter{71}, a=16, b=8}}
Question{QuestionVoter{voter=Voter{85}, a=13, b=15}}
Question{QuestionVoter{voter=Voter{7}, a=13, b=15}}
Question{QuestionVoter{voter=Voter{75}, a=13, b=4}}
Question{QuestionVoter{voter=Voter{3}, a=13, b=10}}
Question{QuestionVoter{voter=Voter{61}, a=13, b=10}}
Question{QuestionVoter{voter=Voter{37}, a=13, b=10}}
Question{QuestionVoter{voter=Voter{87}, a=13, b=10}}
Question{QuestionVoter{voter=Voter{40}, a=13, b=10}}
Question{QuestionVoter{voter=Voter{41}, a=13, b=6}}
Question{QuestionVoter{voter=Voter{98}, a=13, b=7}}
Question{QuestionVoter{voter=Voter{81}, a=13, b=14}}
Question{QuestionVoter{voter=Voter{32}, a=13, b=8}}
Question{QuestionVoter{voter=Voter{13}, a=13, b=2}}
Question{QuestionVoter{voter=Voter{56}, a=13, b=12}}
Question{QuestionVoter{voter=Voter{59}, a=13, b=7}}
Question{QuestionVoter{voter=Voter{53}, a=13, b=11}}
Question{QuestionVoter{voter=Voter{11}, a=13, b=3}}
Question{QuestionVoter{voter=Voter{8}, a=13, b=12}}
Question{QuestionVoter{voter=Voter{28}, a=12, b=15}}
Question{QuestionVoter{voter=Voter{63}, a=12, b=4}}
Question{QuestionVoter{voter=Voter{79}, a=12, b=4}}
Question{QuestionVoter{voter=Voter{60}, a=12, b=9}}
Question{QuestionVoter{voter=Voter{85}, a=12, b=9}}
Question{QuestionVoter{voter=Voter{5}, a=12, b=9}}
Question{QuestionVoter{voter=Voter{76}, a=12, b=9}}
Question{QuestionVoter{voter=Voter{6}, a=12, b=10}}
Question{QuestionVoter{voter=Voter{84}, a=12, b=9}}
Question{QuestionVoter{voter=Voter{80}, a=13, b=1}}
Question{QuestionVoter{voter=Voter{56}, a=13, b=1}}
Question{QuestionVoter{voter=Voter{46}, a=13, b=18}}
Question{QuestionVoter{voter=Voter{26}, a=10, b=14}}
Question{QuestionVoter{voter=Voter{2}, a=10, b=11}}
Question{QuestionVoter{voter=Voter{41}, a=10, b=9}}
Question{QuestionVoter{voter=Voter{27}, a=10, b=15}}
Question{QuestionVoter{voter=Voter{83}, a=10, b=4}}
Question{QuestionVoter{voter=Voter{98}, a=10, b=8}}
Question{QuestionVoter{voter=Voter{64}, a=10, b=8}}
Question{QuestionVoter{voter=Voter{54}, a=10, b=3}}
Question{QuestionVoter{voter=Voter{89}, a=10, b=8}}
Question{QuestionVoter{voter=Voter{41}, a=10, b=2}}
Question{QuestionVoter{voter=Voter{11}, a=9, b=6}}
Question{QuestionVoter{voter=Voter{47}, a=9, b=15}}
Question{QuestionVoter{voter=Voter{5}, a=9, b=15}}
Question{QuestionVoter{voter=Voter{22}, a=9, b=15}}
Question{QuestionVoter{voter=Voter{7}, a=9, b=15}}
Question{QuestionVoter{voter=Voter{65}, a=13, b=5}}
Question{QuestionVoter{voter=Voter{39}, a=9, b=7}}
Question{QuestionVoter{voter=Voter{50}, a=9, b=7}}
Question{QuestionVoter{voter=Voter{86}, a=9, b=7}}
Question{QuestionVoter{voter=Voter{28}, a=7, b=15}}
Question{QuestionVoter{voter=Voter{30}, a=9, b=4}}
Question{QuestionVoter{voter=Voter{16}, a=9, b=14}}
Question{QuestionVoter{voter=Voter{68}, a=9, b=2}}
Question{QuestionVoter{voter=Voter{30}, a=9, b=11}}
Question{QuestionVoter{voter=Voter{97}, a=9, b=8}}
Question{QuestionVoter{voter=Voter{8}, a=9, b=11}}
Question{QuestionVoter{voter=Voter{31}, a=9, b=8}}
Question{QuestionVoter{voter=Voter{23}, a=9, b=3}}
Question{QuestionVoter{voter=Voter{83}, a=9, b=14}}
Question{QuestionVoter{voter=Voter{54}, a=9, b=2}}
Questions to the voters: 150.0 Question to the committee: 0.0
Duration 42.66100 seconds 

Run 4: 150 questions:
Question{QuestionVoter{voter=Voter{63}, a=20, b=8}}
Question{QuestionVoter{voter=Voter{4}, a=20, b=18}}
Question{QuestionVoter{voter=Voter{66}, a=20, b=10}}
Question{QuestionVoter{voter=Voter{72}, a=20, b=3}}
Question{QuestionVoter{voter=Voter{61}, a=20, b=15}}
Question{QuestionVoter{voter=Voter{14}, a=20, b=6}}
Question{QuestionVoter{voter=Voter{5}, a=20, b=16}}
Question{QuestionVoter{voter=Voter{98}, a=20, b=7}}
Question{QuestionVoter{voter=Voter{62}, a=20, b=5}}
Question{QuestionVoter{voter=Voter{16}, a=20, b=4}}
Question{QuestionVoter{voter=Voter{54}, a=20, b=2}}
Question{QuestionVoter{voter=Voter{21}, a=20, b=14}}
Question{QuestionVoter{voter=Voter{93}, a=20, b=13}}
Question{QuestionVoter{voter=Voter{38}, a=20, b=17}}
Question{QuestionVoter{voter=Voter{61}, a=20, b=9}}
Question{QuestionVoter{voter=Voter{71}, a=20, b=2}}
Question{QuestionVoter{voter=Voter{56}, a=20, b=17}}
Question{QuestionVoter{voter=Voter{23}, a=20, b=1}}
Question{QuestionVoter{voter=Voter{37}, a=20, b=11}}
Question{QuestionVoter{voter=Voter{65}, a=20, b=19}}
Question{QuestionVoter{voter=Voter{33}, a=20, b=1}}
Question{QuestionVoter{voter=Voter{59}, a=20, b=9}}
Question{QuestionVoter{voter=Voter{36}, a=20, b=19}}
Question{QuestionVoter{voter=Voter{83}, a=20, b=12}}
Question{QuestionVoter{voter=Voter{18}, a=20, b=15}}
Question{QuestionVoter{voter=Voter{86}, a=20, b=15}}
Question{QuestionVoter{voter=Voter{5}, a=20, b=12}}
Question{QuestionVoter{voter=Voter{86}, a=20, b=12}}
Question{QuestionVoter{voter=Voter{66}, a=20, b=3}}
Question{QuestionVoter{voter=Voter{48}, a=19, b=12}}
Question{QuestionVoter{voter=Voter{20}, a=19, b=12}}
Question{QuestionVoter{voter=Voter{67}, a=19, b=15}}
Question{QuestionVoter{voter=Voter{52}, a=19, b=12}}
Question{QuestionVoter{voter=Voter{8}, a=19, b=12}}
Question{QuestionVoter{voter=Voter{32}, a=19, b=15}}
Question{QuestionVoter{voter=Voter{72}, a=19, b=15}}
Question{QuestionVoter{voter=Voter{83}, a=19, b=15}}
Question{QuestionVoter{voter=Voter{67}, a=18, b=17}}
Question{QuestionVoter{voter=Voter{77}, a=18, b=9}}
Question{QuestionVoter{voter=Voter{1}, a=16, b=8}}
Question{QuestionVoter{voter=Voter{50}, a=14, b=4}}
Question{QuestionVoter{voter=Voter{88}, a=13, b=11}}
Question{QuestionVoter{voter=Voter{95}, a=13, b=3}}
Question{QuestionVoter{voter=Voter{63}, a=13, b=6}}
Question{QuestionVoter{voter=Voter{62}, a=10, b=17}}
Question{QuestionVoter{voter=Voter{85}, a=10, b=17}}
Question{QuestionVoter{voter=Voter{73}, a=8, b=7}}
Question{QuestionVoter{voter=Voter{7}, a=7, b=3}}
Question{QuestionVoter{voter=Voter{63}, a=6, b=11}}
Question{QuestionVoter{voter=Voter{77}, a=6, b=14}}
Question{QuestionVoter{voter=Voter{76}, a=6, b=5}}
Question{QuestionVoter{voter=Voter{27}, a=5, b=15}}
Question{QuestionVoter{voter=Voter{26}, a=4, b=11}}
Question{QuestionVoter{voter=Voter{62}, a=19, b=14}}
Question{QuestionVoter{voter=Voter{85}, a=19, b=14}}
Question{QuestionVoter{voter=Voter{36}, a=19, b=1}}
Question{QuestionVoter{voter=Voter{89}, a=19, b=2}}
Question{QuestionVoter{voter=Voter{100}, a=19, b=2}}
Question{QuestionVoter{voter=Voter{10}, a=19, b=2}}
Question{QuestionVoter{voter=Voter{62}, a=19, b=2}}
Question{QuestionVoter{voter=Voter{42}, a=19, b=2}}
Question{QuestionVoter{voter=Voter{95}, a=18, b=12}}
Question{QuestionVoter{voter=Voter{17}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{35}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{74}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{71}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{39}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{34}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{50}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{65}, a=19, b=16}}
Question{QuestionVoter{voter=Voter{64}, a=18, b=8}}
Question{QuestionVoter{voter=Voter{95}, a=18, b=5}}
Question{QuestionVoter{voter=Voter{7}, a=17, b=3}}
Question{QuestionVoter{voter=Voter{79}, a=17, b=12}}
Question{QuestionVoter{voter=Voter{79}, a=17, b=3}}
Question{QuestionVoter{voter=Voter{92}, a=16, b=10}}
Question{QuestionVoter{voter=Voter{98}, a=16, b=9}}
Question{QuestionVoter{voter=Voter{31}, a=16, b=14}}
Question{QuestionVoter{voter=Voter{62}, a=16, b=7}}
Question{QuestionVoter{voter=Voter{96}, a=16, b=15}}
Question{QuestionVoter{voter=Voter{10}, a=16, b=10}}
Question{QuestionVoter{voter=Voter{38}, a=16, b=2}}
Question{QuestionVoter{voter=Voter{94}, a=16, b=14}}
Question{QuestionVoter{voter=Voter{67}, a=16, b=4}}
Question{QuestionVoter{voter=Voter{43}, a=16, b=10}}
Question{QuestionVoter{voter=Voter{53}, a=16, b=11}}
Question{QuestionVoter{voter=Voter{15}, a=16, b=14}}
Question{QuestionVoter{voter=Voter{55}, a=16, b=4}}
Question{QuestionVoter{voter=Voter{78}, a=16, b=14}}
Question{QuestionVoter{voter=Voter{93}, a=15, b=8}}
Question{QuestionVoter{voter=Voter{75}, a=15, b=8}}
Question{QuestionVoter{voter=Voter{94}, a=16, b=1}}
Question{QuestionVoter{voter=Voter{16}, a=16, b=12}}
Question{QuestionVoter{voter=Voter{79}, a=16, b=13}}
Question{QuestionVoter{voter=Voter{46}, a=16, b=5}}
Question{QuestionVoter{voter=Voter{94}, a=16, b=3}}
Question{QuestionVoter{voter=Voter{1}, a=16, b=3}}
Question{QuestionVoter{voter=Voter{41}, a=16, b=18}}
Question{QuestionVoter{voter=Voter{11}, a=16, b=3}}
Question{QuestionVoter{voter=Voter{6}, a=16, b=18}}
Question{QuestionVoter{voter=Voter{66}, a=16, b=3}}
Question{QuestionVoter{voter=Voter{33}, a=15, b=10}}
Question{QuestionVoter{voter=Voter{14}, a=15, b=4}}
Question{QuestionVoter{voter=Voter{8}, a=15, b=9}}
Question{QuestionVoter{voter=Voter{56}, a=15, b=7}}
Question{QuestionVoter{voter=Voter{33}, a=15, b=7}}
Question{QuestionVoter{voter=Voter{10}, a=13, b=9}}
Question{QuestionVoter{voter=Voter{1}, a=13, b=14}}
Question{QuestionVoter{voter=Voter{97}, a=13, b=2}}
Question{QuestionVoter{voter=Voter{53}, a=13, b=9}}
Question{QuestionVoter{voter=Voter{59}, a=13, b=9}}
Question{QuestionVoter{voter=Voter{61}, a=13, b=2}}
Question{QuestionVoter{voter=Voter{77}, a=13, b=11}}
Question{QuestionVoter{voter=Voter{17}, a=13, b=2}}
Question{QuestionVoter{voter=Voter{42}, a=13, b=2}}
Question{QuestionVoter{voter=Voter{34}, a=13, b=2}}
Question{QuestionVoter{voter=Voter{23}, a=16, b=6}}
Question{QuestionVoter{voter=Voter{56}, a=16, b=17}}
Question{QuestionVoter{voter=Voter{92}, a=16, b=17}}
Question{QuestionVoter{voter=Voter{72}, a=13, b=8}}
Question{QuestionVoter{voter=Voter{85}, a=13, b=8}}
Question{QuestionVoter{voter=Voter{62}, a=13, b=8}}
Question{QuestionVoter{voter=Voter{10}, a=13, b=3}}
Question{QuestionVoter{voter=Voter{90}, a=13, b=8}}
Question{QuestionVoter{voter=Voter{85}, a=13, b=3}}
Question{QuestionVoter{voter=Voter{83}, a=13, b=3}}
Question{QuestionVoter{voter=Voter{22}, a=13, b=3}}
Question{QuestionVoter{voter=Voter{34}, a=11, b=9}}
Question{QuestionVoter{voter=Voter{63}, a=13, b=18}}
Question{QuestionVoter{voter=Voter{35}, a=11, b=2}}
Question{QuestionVoter{voter=Voter{7}, a=11, b=4}}
Question{QuestionVoter{voter=Voter{92}, a=11, b=2}}
Question{QuestionVoter{voter=Voter{67}, a=11, b=4}}
Question{QuestionVoter{voter=Voter{57}, a=11, b=12}}
Question{QuestionVoter{voter=Voter{48}, a=11, b=4}}
Question{QuestionVoter{voter=Voter{28}, a=11, b=5}}
Question{QuestionVoter{voter=Voter{75}, a=11, b=7}}
Question{QuestionVoter{voter=Voter{47}, a=11, b=14}}
Question{QuestionVoter{voter=Voter{68}, a=11, b=5}}
Question{QuestionVoter{voter=Voter{69}, a=11, b=12}}
Question{QuestionVoter{voter=Voter{16}, a=11, b=12}}
Question{QuestionVoter{voter=Voter{41}, a=11, b=12}}
Question{QuestionVoter{voter=Voter{11}, a=11, b=12}}
Question{QuestionVoter{voter=Voter{52}, a=11, b=10}}
Question{QuestionVoter{voter=Voter{26}, a=11, b=12}}
Question{QuestionVoter{voter=Voter{27}, a=11, b=10}}
Question{QuestionVoter{voter=Voter{13}, a=11, b=12}}
Question{QuestionVoter{voter=Voter{31}, a=11, b=12}}
Question{QuestionVoter{voter=Voter{86}, a=11, b=12}}
Question{QuestionVoter{voter=Voter{32}, a=11, b=10}}
Questions to the voters: 150.0 Question to the committee: 0.0
Duration 41.25100 seconds 

